id,text,cleaned_text_with_stop_words_removal,label
1806659432451125520,A team from the Tourist Bus Association of Nepal (TBAN) has left Kathmandu for Thailand to study road connectivity to Bangkok. The 18-member team will discuss with tourism entrepreneurs and government bodies regarding the operation of a tourist bus from Thailand to Kathmandu. https://t.co/9uBdEWYKzV,team tourist bu associ nepal tban left kathmandu thailand studi road connect bangkok 18member team discuss tourism entrepreneur govern bodi regard oper tourist bu thailand kathmandu,neutral
1806654377538867573,The government is trying to prepare the basis of socialism: Prime Minister https://t.co/bPhXydt4AF,govern tri prepar basi social prime minist,neutral
1806654095807377615,This High Impact Community Development Project #HICDP is being built with Government of India\xe2\x80\x99s financial assistance under \xe2\x80\x98Nepal-India Development Cooperation\xe2\x80\x99. \n#IndiaNepalFriendship\nSave Nepal Sovereignty https://t.co/38Pu9FM4Lb,high impact commun develop project built govern indiaxe2x80x99 financi assist xe2x80x98nepalindia develop cooperationxe2x80x99 nnsave nepal sovereignti,neutral
1806646388983521413,This High Impact Community Development Project #HICDP is being built with Government of India\xe2\x80\x99s financial assistance under \xe2\x80\x98Nepal-India Development Cooperation\xe2\x80\x99. (2/2)\nPress Release\xf0\x9f\x91\x89https://t.co/Pn2eZglWH8\n@MEAIndia\n@MofaNepal\n#IndiaNepalFriendship\n#SmallProejctsBigImpact\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\xa4\x9d\xf0\x9f\x87\xb3\xf0\x9f\x87\xb5 https://t.co/QSi5VY77Tv,high impact commun develop project built govern indiaxe2x80x99 financi assist xe2x80x98nepalindia develop cooperationxe2x80x99 22npress releasexf0x9fx91x89,neutral
1806639939150324042,Shame on Nepalis &amp; Nepal government \xf0\x9f\x98\xa1,shame nepali amp nepal govern xf0x9fx98xa1,negative
1806616437831696708,"The government of Japan recognized the school as an international-standard school. Sixty-two teachers from various countries including Nepal, Japan, India, Philippines and America are teaching at this school.\n#nepalviewsenglish #nepalviews #SEEresult\nhttps://t.co/1Cje506syv",govern japan recogn school internationalstandard school sixtytwo teacher variou countri includ nepal japan india philippin america teach schooln n,neutral
1806611989982335336,@MrMephisto81 @EuropeInvasionn Where's ur government? What is your society doing for your next generation?,where ur govern societi next gener,neutral
1806609882667454930,the government and its partners are poised to drive meaningful progress in addressing pressing public health\xc2\xa0challenges. https://t.co/y6dIrryLAC,govern partner pois drive meaning progress address press public healthxc2xa0challeng,positive
1806606316397326411,"@anilkathmandu @kathmandupost Yes! With regards to Nepal's diplomacy with China, Nepal has been continuously lobbying the Chinese side for grant-based projects. This has continued even under the Prachanda government. This is the reality in IR: when you are less dependent, you have more bargaining power.",ye regard nepal diplomaci china nepal continu lobbi chines side grantbas project continu even prachanda govern realiti ir less depend bargain power,positive
1806602764539068740,The communist/left government of the Nepal is to blame as well. This massive islamic appeasement around the globe must come to a stop. They are threatening other religious ideas and communities.,communistleft govern nepal blame well massiv islam appeas around globe must come stop threaten religi idea commun,negative
1806602129055863030,#Nepal\xe2\x80\x99s government is distancing itself from Nirmal Purja\n\nThe Department of Tourism under the Ministry recommended stern action against celebrated climber Nirmal 'Nims' Purja and his company Elite Exped - for violating mountaineering rules of the country\nhttps://t.co/xyJMxYtcBm https://t.co/q5J2Ovbd9V,xe2x80x99 govern distanc nirmal purjannth depart tourism ministri recommend stern action celebr climber nirmal nim purja compani elit exp violat mountain rule countryn,positive
1806596861257543905,"@SuryaRAcharya I agree with you in the context of Nepal but the event is organized in order to create a workforce that fits in somebody else economy and not organized by government to implement locally. That is where the problem is also the guy promoting it is a problem,",agre context nepal event organ order creat workforc fit somebodi els economi organ govern implement local problem also guy promot problem,negative
1806590397637853254,"With support from Sweden\xf0\x9f\x87\xb8\xf0\x9f\x87\xaa, @UNODC supported the Government of Nepal\xf0\x9f\x87\xb3\xf0\x9f\x87\xb5in organizing the #WorldDrugDay by developing important awareness raising material to enhance prevention efforts rooted in science, research, and full respect for human rights. #InvestInPrevention @PM_nepal_ https://t.co/KfO2TFkMyy",support swedenxf0x9fx87xb8xf0x9fx87xaa support govern nepalxf0x9fx87xb3xf0x9fx87xb5in organ develop import awar rais materi enhanc prevent effort root scienc research full respect human right,positive
1806585999390097574,"#HTAnalysis | It\xe2\x80\x99s evident that #Bangladesh PM\xe2\x80\x99s India visit, the first by any head of government in Modi 3.0, also brings to light #Nepal and #Bhutan as important partners\n\n\xe2\x9c\x8d\xef\xb8\x8f@akhileshU | #HTPremium \nhttps://t.co/AptlB3Bx8k",itxe2x80x99 evid pmxe2x80x99 india visit first head govern modi 30 also bring light import partnersnnxe2x9cx8dxefxb8x8f n,positive
1806582066504724749,Locals take classes in the absense of teachers in government schools.\n#DelhiAirport\n#delhirain\n#ThalapathyHonorsStudents\nSave Nepal Sovereignty\n#Smeraldo_Garden_Marching_Band\n#VegIsPowerful\nBiden\nSay NO to Drugs\nTrump https://t.co/UCX1sxfVrO,local take class absens teacher govern schoolsnnnnsav nepal sovereigntynnnbidennsay drugsntrump,negative
1806581694213861526,MP Chauraisa said the government should not take a loan by saying to take BRI Project forward.\n#nepalviewsenglish #nepalviews #MPAjayaKumarChauraisa #BRIProject\nhttps://t.co/2I1A1gYWqZ,mp chauraisa said govern take loan say take bri project forwardn n,neutral
1796208550462496984,Why should we compare ourselves with Pakistan? \n\nLet\xe2\x80\x99s compare our economy with Nepal or Bhutan. It would look even better.,compar pakistan nnletxe2x80x99 compar economi nepal bhutan would look even better,positive
1796184679386652945,"#Tourism industry plays a significant role for #Nepal\xe2\x80\x99s economy &amp; environmental conservation. But it has also often entrenched marginalization of #IndigenousPeoples in relation to protected areas, tourism establishments, etc.\n\nDetails in a case study at https://t.co/Q68TkKQnyJ https://t.co/F4e7kOe9p7",industri play signific role xe2x80x99 economi amp environment conserv also often entrench margin relat protect area tourism establish etcnndetail case studi,positive
1796133091242905618,"Thinking to move to Nepal, economy is bad, but Atleast the weather is good.",think move nepal economi bad atleast weather good,positive
1796124658292457734,"@supply_teach @GBNEWS @PatrickChristys Yep. I'm in Nepal at the moment, a country whose economy is hugely dependent on tourism, &amp; a friend's son has just gone to the UK to study tourism &amp; hospitality (at great cost!). As he intends to make his career in this business, this degree will be incredibly valuable to him.",yep im nepal moment countri whose economi huge depend tourism amp friend son gone uk studi tourism amp hospit great cost intend make career busi degre incred valuabl,positive
1796099550488236493,Remittances: Backbone of Nepal's Economy https://t.co/GnKDmNKfXP,remitt backbon nepal economi,neutral
1796093611588886641,@Spana248 @dominictsz Decide what? They literally cannot separate itself from the mainland according to their own constitution! They should elect Indigenous leaders and join the world's largest economy where dozens of Indigenous groups are doing better than Tajikistan and Nepal!,decid liter cannot separ mainland accord constitut elect indigen leader join world largest economi dozen indigen group better tajikistan nepal,positive
1796035419655503880,"#Editorial: Specifically, Chinese nationals, from a country projected to become the world's largest economy in a few years, hesitate when asked to visit Nepal, despite its status as the land of Buddhism. Their visit numbers have not been significant. This situation has concerned the tourism professionals of Pokhara.\nhttps://t.co/TmoTsYn3MY",specif chines nation countri project becom world largest economi year hesit ask visit nepal despit statu land buddhism visit number signific situat concern tourism profession pokharan,negative
1795841861115953487,Finance Minister Barshaman Pun held a press conference to discuss the budget for the upcoming financial year. Here are the photos from the event.\n\n#FinanceMinister #Budget2024 #NepalEconomy #EconomicGrowth #FiscalPolicy #NepalBudget #BarshamanPun #PublicFinance #EconomicDevelopment #budgetannouncement #ICTFRAME,financ minist barshaman pun held press confer discuss budget upcom financi year photo eventnn,neutral
1795821700237660632,@gbudhathoki is a reliable and well-versed expert on Nepal\xe2\x80\x99s economy. His bylined articles are trusted by readers. The facts and figures he presents have been confirmed and published in established newspapers across the country. \n\n@englishpardafas,reliabl wellvers expert nepalxe2x80x99 economi bylin articl trust reader fact figur present confirm publish establish newspap across countri nn,positive
1795818342940614889,"Each data point corresponds to the number of repositories owned by developers or organizations in Nepal during a given quarter.\n\nThe repositories metric represents software projects in a given economy and is defined by repository count in a given economy.\n\nRecent data: 665,756 https://t.co/DquXU91cWf",data point correspond number repositori own develop organ nepal given quarternnth repositori metric repres softwar project given economi defin repositori count given economynnrec data 665756,positive
1795781437909524961,"The International Monetary Fund has upgraded its forecast for China's economy, while warning that consumer-friendly reforms are needed to sustain strong, high-quality growth. #Bbusiness360 #China #Economy - https://t.co/1x77lJMgnA",intern monetari fund upgrad forecast china economi warn consumerfriendli reform need sustain strong highqual growth,positive
1795719038439665721,"@welshroots @NickFerrariLBC Why is that a Mickey Mouse degree? I'm in Nepal atm, whose economy is heavily dependent on tourism. The son of a friend has just gone to the the UK to study Hospitality &amp; Tourism - at great cost! Seems highly appropriate as he intends to make his whole career in this business.",mickey mous degre im nepal atm whose economi heavili depend tourism son friend gone uk studi hospit amp tourism great cost seem highli appropri intend make whole career busi,positive
